run_id,date,shift,line_id,machine_id,work_order_id,planned_runtime_min,units_produced,units_defective,defect_rate
RUN-11781,2025-03-12,Night,P1-L3,M-110,WO-1032,480,423,12,0.0294
RUN-11782,2025-03-12,Day,P2-L1,M-114,WO-1036,480,301,8,0.0286
RUN-11783,2025-03-12,Evening,P2-L1,M-114,WO-1502,480,291,9,0.0314
RUN-11784,2025-03-12,Night,P2-L1,M-114,WO-1540,480,282,6,0.0232
RUN-11785,2025-03-12,Day,P2-L2,M-117,WO-1193,480,297,8,0.0297
RUN-11786,2025-03-12,Evening,P2-L2,M-115,WO-1300,480,308,12,0.0419
RUN-11787,2025-03-12,Night,P2-L2,M-117,WO-1898,480,312,8,0.0276
RUN-11788,2025-03-12,Day,P2-L3,M-118,WO-1335,480,273,6,0.0232
RUN-11789,2025-03-12,Evening,P2-L3,M-120,WO-1607,480,307,7,0.0238
RUN-11790,2025-03-12,Night,P2-L3,M-120,WO-1852,480,321,8,0.0272
RUN-11791,2025-03-12,Day,P3-L1,M-121,WO-1681,480,287,9,0.0323
RUN-11792,2025-03-12,Evening,P3-L1,M-121,WO-1661,480,289,5,0.0173
RUN-11793,2025-03-12,Night,P3-L1,M-123,WO-1409,480,339,2,0.0077
RUN-11794,2025-03-12,Day,P3-L2,M-124,WO-1046,480,297,10,0.0347
RUN-11795,2025-03-12,Evening,P3-L2,M-125,WO-1329,480,250,7,0.0303
RUN-11796,2025-03-12,Night,P3-L2,M-124,WO-1066,480,221,4,0.0184
RUN-11797,2025-03-12,Day,P3-L3,M-130,WO-1895,480,303,3,0.0129
RUN-11798,2025-03-12,Evening,P3-L3,M-128,WO-1615,480,338,7,0.0224
RUN-11799,2025-03-12,Night,P3-L3,M-130,WO-1320,480,331,10,0.0326
RUN-11800,2025-03-13,Day,P1-L1,M-101,WO-1770,480,273,8,0.0308
RUN-11801,2025-03-13,Evening,P1-L1,M-101,WO-1726,480,301,9,0.0315
RUN-11802,2025-03-13,Night,P1-L1,M-103,WO-1572,480,257,8,0.0326
RUN-11803,2025-03-13,Day,P1-L2,M-105,WO-1521,480,293,9,0.0314
RUN-11804,2025-03-13,Evening,P1-L2,M-104,WO-1394,480,304,11,0.0372
RUN-11805,2025-03-13,Night,P1-L2,M-106,WO-1067,480,323,14,0.0459
RUN-11806,2025-03-13,Day,P1-L3,M-110,WO-1660,480,293,7,0.0258
RUN-11807,2025-03-13,Evening,P1-L3,M-108,WO-1833,480,261,9,0.0363
RUN-11808,2025-03-13,Night,P1-L3,M-110,WO-1175,480,342,13,0.0392
RUN-11809,2025-03-13,Day,P2-L1,M-114,WO-1639,480,373,12,0.0344
RUN-11810,2025-03-13,Evening,P2-L1,M-114,WO-1004,480,409,11,0.0283
RUN-11811,2025-03-13,Night,P2-L1,M-112,WO-1739,480,355,5,0.0159
RUN-11812,2025-03-13,Day,P2-L2,M-115,WO-1043,480,271,5,0.0201
RUN-11813,2025-03-13,Evening,P2-L2,M-117,WO-1368,480,265,7,0.0273
RUN-11814,2025-03-13,Night,P2-L2,M-116,WO-1631,480,315,8,0.0262
RUN-11815,2025-03-13,Day,P2-L3,M-118,WO-1563,480,271,1,0.0069
RUN-11816,2025-03-13,Evening,P2-L3,M-119,WO-1899,480,419,18,0.0439
RUN-11817,2025-03-13,Night,P2-L3,M-118,WO-1635,480,214,6,0.0285
RUN-11818,2025-03-13,Day,P3-L1,M-123,WO-1244,480,330,11,0.0334
RUN-11819,2025-03-13,Evening,P3-L1,M-123,WO-1633,480,383,19,0.0518
RUN-11820,2025-03-13,Night,P3-L1,M-122,WO-1533,480,320,12,0.0399
RUN-11821,2025-03-13,Day,P3-L2,M-126,WO-1793,480,221,2,0.0123
RUN-11822,2025-03-13,Evening,P3-L2,M-124,WO-1058,480,291,5,0.0183
RUN-11823,2025-03-13,Night,P3-L2,M-125,WO-1285,480,317,7,0.0249
RUN-11824,2025-03-13,Day,P3-L3,M-131,WO-1404,480,320,4,0.0127
RUN-11825,2025-03-13,Evening,P3-L3,M-130,WO-1152,480,341,9,0.0281
RUN-11826,2025-03-13,Night,P3-L3,M-131,WO-1805,480,395,10,0.0278
RUN-11827,2025-03-14,Day,P1-L1,M-101,WO-1772,480,363,13,0.0363
RUN-11828,2025-03-14,Evening,P1-L1,M-101,WO-1601,480,364,6,0.0184
RUN-11829,2025-03-14,Night,P1-L1,M-103,WO-1780,480,324,10,0.0316
RUN-11830,2025-03-14,Day,P1-L2,M-106,WO-1614,480,259,8,0.0327
RUN-11831,2025-03-14,Evening,P1-L2,M-104,WO-1389,480,295,11,0.038
RUN-11832,2025-03-14,Night,P1-L2,M-104,WO-1347,480,275,10,0.0394
RUN-11833,2025-03-14,Day,P1-L3,M-110,WO-1408,480,291,11,0.0408
RUN-11834,2025-03-14,Evening,P1-L3,M-109,WO-1613,480,276,6,0.0224
RUN-11835,2025-03-14,Night,P1-L3,M-108,WO-1439,480,349,11,0.0325
RUN-11836,2025-03-14,Day,P2-L1,M-111,WO-1618,480,276,10,0.0381
RUN-11837,2025-03-14,Evening,P2-L1,M-114,WO-1502,480,385,3,0.0102
RUN-11838,2025-03-14,Night,P2-L1,M-114,WO-1272,480,347,12,0.0352
RUN-11839,2025-03-14,Day,P2-L2,M-116,WO-1331,480,295,11,0.038
RUN-11840,2025-03-14,Evening,P2-L2,M-117,WO-1888,480,387,7,0.02
RUN-11841,2025-03-14,Night,P2-L2,M-117,WO-1269,480,292,9,0.0332
RUN-11842,2025-03-14,Day,P2-L3,M-120,WO-1778,480,291,16,0.0559
RUN-11843,2025-03-14,Evening,P2-L3,M-120,WO-1503,480,362,8,0.0234
RUN-11844,2025-03-14,Night,P2-L3,M-118,WO-1759,480,301,11,0.0389
RUN-11845,2025-03-14,Day,P3-L1,M-121,WO-1709,480,334,0,0.0017
RUN-11846,2025-03-14,Evening,P3-L1,M-123,WO-1488,480,330,9,0.0274
RUN-11847,2025-03-14,Night,P3-L1,M-123,WO-1769,480,335,10,0.0306
RUN-11848,2025-03-14,Day,P3-L2,M-126,WO-1766,480,397,0,0.001
RUN-11849,2025-03-14,Evening,P3-L2,M-127,WO-1152,480,320,2,0.007
RUN-11850,2025-03-14,Night,P3-L2,M-126,WO-1582,480,389,15,0.039
RUN-11851,2025-03-14,Day,P3-L3,M-128,WO-1619,480,374,1,0.0036
RUN-11852,2025-03-14,Evening,P3-L3,M-131,WO-1585,480,253,11,0.0456
RUN-11853,2025-03-14,Night,P3-L3,M-130,WO-1135,480,375,10,0.0282
RUN-11854,2025-03-15,Day,P1-L1,M-102,WO-1467,480,301,5,0.0193
RUN-11855,2025-03-15,Evening,P1-L1,M-103,WO-1208,480,347,7,0.0214
RUN-11856,2025-03-15,Night,P1-L1,M-101,WO-1860,480,281,9,0.0337
RUN-11857,2025-03-15,Day,P1-L2,M-106,WO-1176,480,295,6,0.0236
RUN-11858,2025-03-15,Evening,P1-L2,M-105,WO-1323,480,399,13,0.0343
RUN-11859,2025-03-15,Night,P1-L2,M-106,WO-1192,480,319,5,0.0161
RUN-11860,2025-03-15,Day,P1-L3,M-109,WO-1307,480,363,3,0.0084
RUN-11861,2025-03-15,Evening,P1-L3,M-110,WO-1134,480,236,7,0.0301
RUN-11862,2025-03-15,Night,P1-L3,M-107,WO-1594,480,317,3,0.011
RUN-11863,2025-03-15,Day,P2-L1,M-113,WO-1511,480,290,8,0.0296
RUN-11864,2025-03-15,Evening,P2-L1,M-114,WO-1214,480,333,8,0.0257
RUN-11865,2025-03-15,Night,P2-L1,M-114,WO-1665,480,280,4,0.0168
RUN-11866,2025-03-15,Day,P2-L2,M-116,WO-1806,480,272,6,0.0226
RUN-11867,2025-03-15,Evening,P2-L2,M-117,WO-1743,480,306,13,0.0428
RUN-11868,2025-03-15,Night,P2-L2,M-117,WO-1302,480,396,0,0.001
RUN-11869,2025-03-15,Day,P2-L3,M-119,WO-1493,480,368,11,0.0314
RUN-11870,2025-03-15,Evening,P2-L3,M-118,WO-1441,480,265,7,0.0271
RUN-11871,2025-03-15,Night,P2-L3,M-120,WO-1504,480,302,6,0.0228
RUN-11872,2025-03-15,Day,P3-L1,M-121,WO-1179,480,343,9,0.0287
RUN-11873,2025-03-15,Evening,P3-L1,M-121,WO-1630,480,319,6,0.0211
RUN-11874,2025-03-15,Night,P3-L1,M-121,WO-1725,480,380,7,0.0201
RUN-11875,2025-03-15,Day,P3-L2,M-126,WO-1724,480,259,12,0.0472
RUN-11876,2025-03-15,Evening,P3-L2,M-127,WO-1731,480,291,5,0.0173
RUN-11877,2025-03-15,Night,P3-L2,M-126,WO-1417,480,429,10,0.0253
RUN-11878,2025-03-15,Day,P3-L3,M-130,WO-1459,480,340,6,0.0197
RUN-11879,2025-03-15,Evening,P3-L3,M-128,WO-1300,480,306,11,0.038
RUN-11880,2025-03-15,Night,P3-L3,M-130,WO-1746,480,322,9,0.0304
RUN-11881,2025-03-16,Day,P1-L1,M-103,WO-1530,480,322,2,0.0064
RUN-11882,2025-03-16,Evening,P1-L1,M-102,WO-1177,480,283,3,0.0118
RUN-11883,2025-03-16,Night,P1-L1,M-101,WO-1491,480,333,8,0.0252
RUN-11884,2025-03-16,Day,P1-L2,M-106,WO-1221,480,386,8,0.0231
RUN-11885,2025-03-16,Evening,P1-L2,M-104,WO-1804,480,304,1,0.0046
RUN-11886,2025-03-16,Night,P1-L2,M-104,WO-1309,480,370,0,0.001
RUN-11887,2025-03-16,Day,P1-L3,M-107,WO-1622,480,277,3,0.0142
RUN-11888,2025-03-16,Evening,P1-L3,M-109,WO-1306,480,291,11,0.0386
RUN-11889,2025-03-16,Night,P1-L3,M-108,WO-1444,480,332,9,0.0296
RUN-11890,2025-03-16,Day,P2-L1,M-114,WO-1039,480,313,6,0.0212
RUN-11891,2025-03-16,Evening,P2-L1,M-111,WO-1307,480,375,14,0.0396
RUN-11892,2025-03-16,Night,P2-L1,M-111,WO-1501,480,395,17,0.0436
RUN-11893,2025-03-16,Day,P2-L2,M-115,WO-1629,480,361,11,0.0329
RUN-11894,2025-03-16,Evening,P2-L2,M-115,WO-1574,480,260,12,0.0464
RUN-11895,2025-03-16,Night,P2-L2,M-117,WO-1189,480,356,5,0.0163
RUN-11896,2025-03-16,Day,P2-L3,M-120,WO-1418,480,231,7,0.0335
RUN-11897,2025-03-16,Evening,P2-L3,M-118,WO-1436,480,345,11,0.0323
RUN-11898,2025-03-16,Night,P2-L3,M-119,WO-1255,480,256,7,0.0289
RUN-11899,2025-03-16,Day,P3-L1,M-123,WO-1576,480,352,8,0.0235
RUN-11900,2025-03-16,Evening,P3-L1,M-121,WO-1696,480,324,4,0.0141
RUN-11901,2025-03-16,Night,P3-L1,M-123,WO-1231,480,358,8,0.0249
RUN-11902,2025-03-16,Day,P3-L2,M-125,WO-1093,480,303,8,0.0287
RUN-11903,2025-03-16,Evening,P3-L2,M-125,WO-1692,480,290,6,0.0214
RUN-11904,2025-03-16,Night,P3-L2,M-124,WO-1743,480,279,13,0.0496
RUN-11905,2025-03-16,Day,P3-L3,M-131,WO-1668,480,233,3,0.0162
RUN-11906,2025-03-16,Evening,P3-L3,M-130,WO-1124,480,297,6,0.0212
RUN-11907,2025-03-16,Night,P3-L3,M-130,WO-1206,480,267,7,0.0281
RUN-11908,2025-03-17,Day,P1-L1,M-102,WO-1556,480,375,15,0.0426
RUN-11909,2025-03-17,Evening,P1-L1,M-103,WO-1193,480,289,11,0.0387
RUN-11910,2025-03-17,Night,P1-L1,M-101,WO-1887,480,304,9,0.0328
RUN-11911,2025-03-17,Day,P1-L2,M-104,WO-1359,480,283,10,0.038
RUN-11912,2025-03-17,Evening,P1-L2,M-104,WO-1111,480,341,13,0.0407
RUN-11913,2025-03-17,Night,P1-L2,M-104,WO-1580,480,269,2,0.0104
RUN-11914,2025-03-17,Day,P1-L3,M-107,WO-1846,480,329,11,0.0356
RUN-11915,2025-03-17,Evening,P1-L3,M-109,WO-1750,480,328,7,0.0219
RUN-11916,2025-03-17,Night,P1-L3,M-109,WO-1406,480,265,9,0.035
RUN-11917,2025-03-17,Day,P2-L1,M-113,WO-1013,480,274,3,0.0113
RUN-11918,2025-03-17,Evening,P2-L1,M-112,WO-1098,480,333,11,0.035
RUN-11919,2025-03-17,Night,P2-L1,M-114,WO-1150,480,318,1,0.0055
RUN-11920,2025-03-17,Day,P2-L2,M-116,WO-1813,480,272,10,0.0393
RUN-11921,2025-03-17,Evening,P2-L2,M-115,WO-1225,480,338,5,0.0165
RUN-11922,2025-03-17,Night,P2-L2,M-117,WO-1741,480,326,8,0.026
RUN-11923,2025-03-17,Day,P2-L3,M-118,WO-1391,480,349,14,0.0402
RUN-11924,2025-03-17,Evening,P2-L3,M-119,WO-1404,480,346,7,0.0206
RUN-11925,2025-03-17,Night,P2-L3,M-120,WO-1838,480,323,12,0.0398
RUN-11926,2025-03-17,Day,P3-L1,M-122,WO-1257,480,351,11,0.0315
RUN-11927,2025-03-17,Evening,P3-L1,M-121,WO-1556,480,360,3,0.0091
RUN-11928,2025-03-17,Night,P3-L1,M-121,WO-1091,480,353,9,0.0266
RUN-11929,2025-03-17,Day,P3-L2,M-124,WO-1145,480,322,6,0.0205
RUN-11930,2025-03-17,Evening,P3-L2,M-126,WO-1443,480,325,3,0.0096
RUN-11931,2025-03-17,Night,P3-L2,M-124,WO-1183,480,301,7,0.0238
RUN-11932,2025-03-17,Day,P3-L3,M-129,WO-1846,480,318,8,0.0254
RUN-11933,2025-03-17,Evening,P3-L3,M-128,WO-1879,480,310,6,0.022
RUN-11934,2025-03-17,Night,P3-L3,M-128,WO-1399,480,236,6,0.0269
RUN-11935,2025-03-18,Day,P1-L1,M-103,WO-1743,480,289,11,0.0392
RUN-11936,2025-03-18,Evening,P1-L1,M-103,WO-1283,480,345,17,0.0511
RUN-11937,2025-03-18,Night,P1-L1,M-101,WO-1442,480,325,14,0.0453
RUN-11938,2025-03-18,Day,P1-L2,M-105,WO-1733,480,357,11,0.0317
RUN-11939,2025-03-18,Evening,P1-L2,M-105,WO-1555,480,332,3,0.0102
RUN-11940,2025-03-18,Night,P1-L2,M-105,WO-1425,480,303,15,0.0498
RUN-11941,2025-03-18,Day,P1-L3,M-107,WO-1690,480,333,6,0.0199
RUN-11942,2025-03-18,Evening,P1-L3,M-110,WO-1701,480,338,6,0.0199
RUN-11943,2025-03-18,Night,P1-L3,M-107,WO-1251,480,321,13,0.042
RUN-11944,2025-03-18,Day,P2-L1,M-111,WO-1156,480,417,7,0.019
RUN-11945,2025-03-18,Evening,P2-L1,M-114,WO-1347,480,366,13,0.0367
RUN-11946,2025-03-18,Night,P2-L1,M-114,WO-1162,480,206,4,0.0238
RUN-11947,2025-03-18,Day,P2-L2,M-115,WO-1202,480,368,19,0.054
RUN-11948,2025-03-18,Evening,P2-L2,M-115,WO-1478,480,345,3,0.0091
RUN-11949,2025-03-18,Night,P2-L2,M-115,WO-1831,480,271,9,0.0364
RUN-11950,2025-03-18,Day,P2-L3,M-119,WO-1672,480,400,15,0.0386
RUN-11951,2025-03-18,Evening,P2-L3,M-120,WO-1386,480,362,5,0.016
RUN-11952,2025-03-18,Night,P2-L3,M-120,WO-1068,480,330,4,0.0137
RUN-11953,2025-03-18,Day,P3-L1,M-122,WO-1284,480,303,5,0.0178
RUN-11954,2025-03-18,Evening,P3-L1,M-121,WO-1353,480,243,5,0.0223
RUN-11955,2025-03-18,Night,P3-L1,M-122,WO-1052,480,334,10,0.0302
RUN-11956,2025-03-18,Day,P3-L2,M-125,WO-1149,480,383,9,0.0237
RUN-11957,2025-03-18,Evening,P3-L2,M-126,WO-1773,480,389,5,0.0151
RUN-11958,2025-03-18,Night,P3-L2,M-125,WO-1702,480,315,8,0.0262
RUN-11959,2025-03-18,Day,P3-L3,M-128,WO-1532,480,268,2,0.0094
RUN-11960,2025-03-18,Evening,P3-L3,M-129,WO-1816,480,301,13,0.0446
RUN-11961,2025-03-18,Night,P3-L3,M-131,WO-1503,480,358,2,0.0066
RUN-11962,2025-03-19,Day,P1-L1,M-102,WO-1203,480,215,0,0.001
RUN-11963,2025-03-19,Evening,P1-L1,M-102,WO-1620,480,298,9,0.0312
RUN-11964,2025-03-19,Night,P1-L1,M-101,WO-1198,480,320,8,0.025
RUN-11965,2025-03-19,Day,P1-L2,M-106,WO-1838,480,290,8,0.0279
RUN-11966,2025-03-19,Evening,P1-L2,M-104,WO-1169,480,311,1,0.0056
RUN-11967,2025-03-19,Night,P1-L2,M-106,WO-1373,480,303,7,0.0241
RUN-11968,2025-03-19,Day,P1-L3,M-108,WO-1890,480,392,15,0.0403
RUN-11969,2025-03-19,Evening,P1-L3,M-109,WO-1777,480,269,7,0.0287
RUN-11970,2025-03-19,Night,P1-L3,M-109,WO-1652,480,380,13,0.0349
RUN-11971,2025-03-19,Day,P2-L1,M-114,WO-1685,480,285,8,0.0311
RUN-11972,2025-03-19,Evening,P2-L1,M-114,WO-1275,480,335,8,0.0261
RUN-11973,2025-03-19,Night,P2-L1,M-113,WO-1397,480,300,10,0.0337
RUN-11974,2025-03-19,Day,P2-L2,M-115,WO-1895,480,281,7,0.0257
RUN-11975,2025-03-19,Evening,P2-L2,M-115,WO-1681,480,309,0,0.001
RUN-11976,2025-03-19,Night,P2-L2,M-116,WO-1333,480,302,4,0.0141
RUN-11977,2025-03-19,Day,P2-L3,M-119,WO-1427,480,296,12,0.0423
RUN-11978,2025-03-19,Evening,P2-L3,M-118,WO-1470,480,306,3,0.01
RUN-11979,2025-03-19,Night,P2-L3,M-118,WO-1237,480,369,17,0.0463
RUN-11980,2025-03-19,Day,P3-L1,M-122,WO-1415,480,376,6,0.0171
RUN-11981,2025-03-19,Evening,P3-L1,M-121,WO-1533,480,313,10,0.0334
RUN-11982,2025-03-19,Night,P3-L1,M-122,WO-1079,480,357,7,0.0207
RUN-11983,2025-03-19,Day,P3-L2,M-126,WO-1462,480,387,13,0.0348
RUN-11984,2025-03-19,Evening,P3-L2,M-124,WO-1114,480,280,7,0.0272
RUN-11985,2025-03-19,Night,P3-L2,M-125,WO-1714,480,298,10,0.0363
RUN-11986,2025-03-19,Day,P3-L3,M-130,WO-1446,480,264,8,0.0304
RUN-11987,2025-03-19,Evening,P3-L3,M-131,WO-1293,480,350,6,0.0182
RUN-11988,2025-03-19,Night,P3-L3,M-131,WO-1593,480,287,6,0.0212
RUN-11989,2025-03-20,Day,P1-L1,M-103,WO-1041,480,355,15,0.0445
RUN-11990,2025-03-20,Evening,P1-L1,M-101,WO-1222,480,356,7,0.0222
RUN-11991,2025-03-20,Night,P1-L1,M-101,WO-1847,480,293,8,0.0283
RUN-11992,2025-03-20,Day,P1-L2,M-105,WO-1151,480,290,10,0.0377
RUN-11993,2025-03-20,Evening,P1-L2,M-106,WO-1798,480,344,18,0.0544
RUN-11994,2025-03-20,Night,P1-L2,M-104,WO-1625,480,271,11,0.0419
RUN-11995,2025-03-20,Day,P1-L3,M-108,WO-1283,480,411,7,0.019
RUN-11996,2025-03-20,Evening,P1-L3,M-107,WO-1388,480,252,9,0.0359
RUN-11997,2025-03-20,Night,P1-L3,M-109,WO-1205,480,257,3,0.015
RUN-11998,2025-03-20,Day,P2-L1,M-112,WO-1748,480,287,3,0.0133
RUN-11999,2025-03-20,Evening,P2-L1,M-112,WO-1656,480,362,15,0.0417
RUN-12000,2025-03-20,Night,P2-L1,M-112,WO-1057,480,376,6,0.0186
RUN-12001,2025-03-20,Day,P2-L2,M-116,WO-1670,480,289,5,0.0189
RUN-12002,2025-03-20,Evening,P2-L2,M-117,WO-1454,480,283,7,0.0269
RUN-12003,2025-03-20,Night,P2-L2,M-117,WO-1203,480,328,0,0.001
RUN-12004,2025-03-20,Day,P2-L3,M-120,WO-1061,480,291,5,0.02
RUN-12005,2025-03-20,Evening,P2-L3,M-118,WO-1115,480,311,10,0.0341
RUN-12006,2025-03-20,Night,P2-L3,M-120,WO-1876,480,395,14,0.0374
RUN-12007,2025-03-20,Day,P3-L1,M-122,WO-1356,480,289,2,0.0088
RUN-12008,2025-03-20,Evening,P3-L1,M-123,WO-1214,480,282,6,0.0227
RUN-12009,2025-03-20,Night,P3-L1,M-122,WO-1311,480,253,7,0.0291
RUN-12010,2025-03-20,Day,P3-L2,M-124,WO-1566,480,299,8,0.0291
RUN-12011,2025-03-20,Evening,P3-L2,M-126,WO-1389,480,262,10,0.0402
RUN-12012,2025-03-20,Night,P3-L2,M-127,WO-1399,480,325,11,0.0367
RUN-12013,2025-03-20,Day,P3-L3,M-128,WO-1283,480,285,4,0.0144
RUN-12014,2025-03-20,Evening,P3-L3,M-130,WO-1370,480,340,22,0.0664
RUN-12015,2025-03-20,Night,P3-L3,M-129,WO-1288,480,322,11,0.0358
RUN-12016,2025-03-21,Day,P1-L1,M-103,WO-1380,480,330,1,0.0056
RUN-12017,2025-03-21,Evening,P1-L1,M-101,WO-1778,480,269,10,0.0402
RUN-12018,2025-03-21,Night,P1-L1,M-101,WO-1423,480,341,5,0.0158
RUN-12019,2025-03-21,Day,P1-L2,M-106,WO-1024,480,400,6,0.0166
RUN-12020,2025-03-21,Evening,P1-L2,M-106,WO-1125,480,310,9,0.0295
RUN-12021,2025-03-21,Night,P1-L2,M-105,WO-1845,480,399,13,0.0327
RUN-12022,2025-03-21,Day,P1-L3,M-108,WO-1823,480,287,2,0.0095
RUN-12023,2025-03-21,Evening,P1-L3,M-110,WO-1195,480,373,8,0.0229
RUN-12024,2025-03-21,Night,P1-L3,M-110,WO-1597,480,283,11,0.041
RUN-12025,2025-03-21,Day,P2-L1,M-114,WO-1880,480,295,13,0.0444
RUN-12026,2025-03-21,Evening,P2-L1,M-112,WO-1129,480,341,10,0.0312
RUN-12027,2025-03-21,Night,P2-L1,M-111,WO-1817,480,340,13,0.0397
RUN-12028,2025-03-21,Day,P2-L2,M-115,WO-1331,480,317,4,0.0128
RUN-12029,2025-03-21,Evening,P2-L2,M-116,WO-1469,480,366,10,0.0278
RUN-12030,2025-03-21,Night,P2-L2,M-116,WO-1862,480,274,0,0.001
RUN-12031,2025-03-21,Day,P2-L3,M-120,WO-1169,480,352,7,0.0215
RUN-12032,2025-03-21,Evening,P2-L3,M-119,WO-1008,480,337,10,0.0326
RUN-12033,2025-03-21,Night,P2-L3,M-119,WO-1764,480,352,7,0.0201
RUN-12034,2025-03-21,Day,P3-L1,M-122,WO-1015,480,321,0,0.001
RUN-12035,2025-03-21,Evening,P3-L1,M-122,WO-1369,480,285,5,0.0177
RUN-12036,2025-03-21,Night,P3-L1,M-121,WO-1331,480,357,11,0.0325
RUN-12037,2025-03-21,Day,P3-L2,M-126,WO-1625,480,273,9,0.0361
RUN-12038,2025-03-21,Evening,P3-L2,M-125,WO-1662,480,384,0,0.001
RUN-12039,2025-03-21,Night,P3-L2,M-125,WO-1266,480,413,15,0.037
RUN-12040,2025-03-21,Day,P3-L3,M-129,WO-1409,480,324,12,0.0374
RUN-12041,2025-03-21,Evening,P3-L3,M-130,WO-1747,480,335,4,0.014
RUN-12042,2025-03-21,Night,P3-L3,M-131,WO-1778,480,316,6,0.0197
RUN-12043,2025-03-22,Day,P1-L1,M-102,WO-1090,480,360,8,0.0233
RUN-12044,2025-03-22,Evening,P1-L1,M-101,WO-1406,480,360,13,0.0372
RUN-12045,2025-03-22,Night,P1-L1,M-102,WO-1634,480,333,6,0.0203
RUN-12046,2025-03-22,Day,P1-L2,M-106,WO-1606,480,260,2,0.0114
RUN-12047,2025-03-22,Evening,P1-L2,M-104,WO-1083,480,274,1,0.0066
RUN-12048,2025-03-22,Night,P1-L2,M-106,WO-1706,480,300,13,0.0461
RUN-12049,2025-03-22,Day,P1-L3,M-109,WO-1286,480,311,9,0.03
RUN-12050,2025-03-22,Evening,P1-L3,M-107,WO-1594,480,364,7,0.0209
RUN-12051,2025-03-22,Night,P1-L3,M-110,WO-1490,480,339,2,0.008
RUN-12052,2025-03-22,Day,P2-L1,M-112,WO-1699,480,312,14,0.0466
RUN-12053,2025-03-22,Evening,P2-L1,M-111,WO-1035,480,247,9,0.0374
RUN-12054,2025-03-22,Night,P2-L1,M-112,WO-1607,480,362,8,0.0236
RUN-12055,2025-03-22,Day,P2-L2,M-115,WO-1645,480,303,9,0.0301
RUN-12056,2025-03-22,Evening,P2-L2,M-117,WO-1013,480,330,8,0.025
RUN-12057,2025-03-22,Night,P2-L2,M-117,WO-1279,480,336,8,0.0246
RUN-12058,2025-03-22,Day,P2-L3,M-119,WO-1813,480,215,7,0.0327
RUN-12059,2025-03-22,Evening,P2-L3,M-119,WO-1889,480,358,4,0.0136
RUN-12060,2025-03-22,Night,P2-L3,M-118,WO-1784,480,345,14,0.0408
RUN-12061,2025-03-22,Day,P3-L1,M-122,WO-1755,480,340,4,0.0133
RUN-12062,2025-03-22,Evening,P3-L1,M-123,WO-1305,480,305,3,0.0106
RUN-12063,2025-03-22,Night,P3-L1,M-122,WO-1403,480,380,11,0.0292
RUN-12064,2025-03-22,Day,P3-L2,M-126,WO-1452,480,353,11,0.0329
RUN-12065,2025-03-22,Evening,P3-L2,M-126,WO-1294,480,304,8,0.0285
RUN-12066,2025-03-22,Night,P3-L2,M-124,WO-1320,480,316,6,0.0191
RUN-12067,2025-03-22,Day,P3-L3,M-131,WO-1810,480,371,13,0.0368
RUN-12068,2025-03-22,Evening,P3-L3,M-129,WO-1835,480,298,7,0.0262
RUN-12069,2025-03-22,Night,P3-L3,M-131,WO-1381,480,298,13,0.045
RUN-12070,2025-03-23,Day,P1-L1,M-103,WO-1264,480,321,13,0.0418
RUN-12071,2025-03-23,Evening,P1-L1,M-103,WO-1786,480,303,11,0.0396
RUN-12072,2025-03-23,Night,P1-L1,M-103,WO-1068,480,340,8,0.0237
RUN-12073,2025-03-23,Day,P1-L2,M-104,WO-1133,480,336,15,0.0476
RUN-12074,2025-03-23,Evening,P1-L2,M-106,WO-1094,480,277,10,0.0386
RUN-12075,2025-03-23,Night,P1-L2,M-106,WO-1806,480,309,9,0.0305
RUN-12076,2025-03-23,Day,P1-L3,M-110,WO-1345,480,307,10,0.0355
RUN-12077,2025-03-23,Evening,P1-L3,M-110,WO-1382,480,300,2,0.0079
RUN-12078,2025-03-23,Night,P1-L3,M-109,WO-1622,480,307,10,0.033
RUN-12079,2025-03-23,Day,P2-L1,M-113,WO-1767,480,257,5,0.023
RUN-12080,2025-03-23,Evening,P2-L1,M-112,WO-1220,480,247,9,0.04
RUN-12081,2025-03-23,Night,P2-L1,M-111,WO-1202,480,289,6,0.0219
RUN-12082,2025-03-23,Day,P2-L2,M-116,WO-1255,480,337,10,0.0318
RUN-12083,2025-03-23,Evening,P2-L2,M-117,WO-1478,480,268,11,0.0418
RUN-12084,2025-03-23,Night,P2-L2,M-115,WO-1336,480,299,4,0.0138
RUN-12085,2025-03-23,Day,P2-L3,M-120,WO-1518,480,310,6,0.0217
RUN-12086,2025-03-23,Evening,P2-L3,M-118,WO-1899,480,338,10,0.0318
RUN-12087,2025-03-23,Night,P2-L3,M-120,WO-1589,480,369,14,0.0391
RUN-12088,2025-03-23,Day,P3-L1,M-123,WO-1866,480,306,1,0.0045
RUN-12089,2025-03-23,Evening,P3-L1,M-123,WO-1710,480,289,16,0.0577
RUN-12090,2025-03-23,Night,P3-L1,M-123,WO-1305,480,310,10,0.0345
RUN-12091,2025-03-23,Day,P3-L2,M-127,WO-1771,480,434,15,0.0356
RUN-12092,2025-03-23,Evening,P3-L2,M-126,WO-1218,480,240,12,0.0504
RUN-12093,2025-03-23,Night,P3-L2,M-124,WO-1724,480,390,6,0.0166
RUN-12094,2025-03-23,Day,P3-L3,M-129,WO-1156,480,287,10,0.0352
RUN-12095,2025-03-23,Evening,P3-L3,M-131,WO-1302,480,351,8,0.0232
